psp_reference,merchant,card_scheme,year,hour_of_day,minute_of_hour,day_of_year,is_credit,eur_amount,ip_country,issuing_country,device_type,ip_address,email_address,card_number,shopper_interaction,card_bin,has_fraudulent_dispute,is_refused_by_adyen,aci,acquirer_country
76805671578,Crossfit_Hanna,SwiftCharge,2023,21,53,300,True,13.12,SE,ES,Android,c4qVrcY0V6oQONmO63-R6g,24mjOuaFDKWi5z70ttW_IA,kMJVB3FXLIvw-crzWUUUew,Ecommerce,4891,False,False,F,GB
27004027704,Martinis_Fine_Steakhouse,TransactPlus,2023,10,35,65,True,107.06,ES,ES,MacOS,mf13vxQ-nkUkCZlB-ENCaw,jq_UstFqJuupIKzwMCge_w,TI_zpp8hGQ1G7pHAg9ZrZw,Ecommerce,4556,False,False,D,FR
60004788353,Crossfit_Hanna,SwiftCharge,2023,10,40,79,True,58.26,NL,NL,iOS,YwCqq9QMyZQ-UtbIOtsAvQ,tZZSV8_kdG_roDjiKg8p_g,lSrxjojeyuEF6ZclnbLAUg,Ecommerce,4920,False,False,D,NL
89861549513,Crossfit_Hanna,NexPay,2023,21,9,43,True,10.0,FR,FR,Android,wVSu6klRBDQmFkCkOQDBsw,,q96qJgsF5_NBXAPbUrBIug,Ecommerce,4916,False,False,D,NL
64612092312,Belles_cookbook_store,GlobalCard,2023,10,40,270,True,40.46,IT,IT,MacOS,,sRZEA8d5gncZJcOsSik92g,nF8rnJ982SN35bXpYFMcZw,Ecommerce,4556,False,False,D,US
83171884738,Golfclub_Baron_Friso,GlobalCard,2023,4,59,171,True,12.45,IT,BE,iOS,yiVcM7Z_AMzcTB5XUEkwTw,fbriXLxyrBdlap7kbD9_Fg,dWc3qqHnZmGbLpv_YCE7wA,POS,4916,False,False,C,IT
61161054858,Crossfit_Hanna,SwiftCharge,2023,23,23,46,True,70.3,NL,NL,Other,QCrn86z3w1Empy7680aC7A,,GNyg_x2IldLQpn5tZLMy7Q,POS,4532,False,True,A,NL
71747397559,Crossfit_Hanna,NexPay,2023,13,37,70,True,168.95,IT,IT,Linux,Qw4GOM4Br0Z85_C_Ej-wXw,f4ZRPEI_2y-vqqTKc-r2Ag,E6ObK_CqSp01MKmWzRrqKw,Ecommerce,4622,False,False,D,NL
21531900939,Golfclub_Baron_Friso,TransactPlus,2023,16,28,192,True,42.17,GR,GR,Other,McJz2arrHTcdfv4mbYu5ow,MYC06T7Q4wp6HDrY0IVhMw,nKun_-B5aRXsaLAP7vEJrQ,Ecommerce,4526,False,False,D,IT
41447346347,Rafa_AI,SwiftCharge,2023,15,34,200,False,221.13,BE,BE,Windows,,xuMqRfL2ZXpwBpJhOM8g1w,Z7N-Cr4b0N273eX4GsWlew,Ecommerce,4556,False,False,E,NL
28515815619,Crossfit_Hanna,NexPay,2023,8,32,342,True,56.61,BE,BE,MacOS,gdNqlBoVuSiFgaaoVZGrRw,,PxJu0tMuVDtQT9iBAw17pA,Ecommerce,4916,True,False,G,NL
80474127104,Crossfit_Hanna,NexPay,2023,10,25,63,False,20.47,SE,GR,Other,6HoFHJ9OAAtXnue-_qlpBQ,VY7UW6ecoS8Rc-0-SovV9g,duUn9WxWMXhmPQCQwzREdA,Ecommerce,4526,False,False,F,NL
30308905596,Rafa_AI,GlobalCard,2023,18,16,45,True,131.35,SE,SE,Android,RChOYsvZze6qblQl87Wl-w,0LBj0AXQanMooyCrPr2D9Q,Fn-Q19TYO7LVHoRJZ9P7eQ,Ecommerce,4916,False,False,E,NL
40288180099,Crossfit_Hanna,GlobalCard,2023,23,18,350,False,109.86,SE,SE,MacOS,zJfa-TN4mufADV0HL1lrBw,EzKijRlXr96G86yr5Fb3HQ,oY4n-MTU8sXZ94QzaU3bRA,Ecommerce,4556,False,False,F,NL
81117490597,Belles_cookbook_store,GlobalCard,2023,10,2,27,False,23.13,NL,NL,iOS,D3M1WtlYtRuesbV98eHNWA,PxyUFdgp8TA5GjSKRwt5NQ,M5-Rr4HvpB3UL_oSnJFpGw,Ecommerce,4526,False,False,F,US
78399061203,Rafa_AI,NexPay,2023,17,58,187,False,162.58,LU,FR,iOS,1v2M8l6wWC63CqO92SSLog,6Csnno4ucXDTuvIFfqeUYA,k6UingEhtIURmadGuxomCA,Ecommerce,4920,False,False,E,NL
81460453629,Golfclub_Baron_Friso,GlobalCard,2023,17,55,32,True,46.25,IT,IT,Linux,8JNKiQx4PaygBKVNNMiw9w,RtE1z9eiRPJFYYFzZZg4fQ,KXn_dOT9oTiWxeRJa3wp_A,Ecommerce,4571,False,False,D,IT
82153470971,Crossfit_Hanna,NexPay,2023,15,6,343,True,22.0,IT,IT,Android,JSl9FtwUms6TsCt1Psg_RA,UR9U8PcMGomDpk5isN_kEg,Ig47VQEyoFvMdrC86vKlRQ,Ecommerce,4526,False,True,G,NL
89368020691,Rafa_AI,GlobalCard,2023,14,39,120,True,84.39,NL,NL,iOS,i6hcFPmqQfHw9EQkujn7Dw,wAvunHn4LNG3-ddiemx3Iw,8lesrnAQng22pb0XF70byA,Ecommerce,4556,False,False,E,NL
31136605946,Martinis_Fine_Steakhouse,SwiftCharge,2023,15,10,82,True,17.24,IT,IT,MacOS,a84wDuzR5WBTagLnkLKhWg,zd11-Y1g6zb4p7XrvNiXWw,UPyEEhIGJQ_GKSliT8SR9Q,Ecommerce,4556,False,False,D,FR
66613468415,Crossfit_Hanna,GlobalCard,2023,2,27,298,False,198.39,IT,IT,Windows,0IChbNX0I2NPItvcvnznig,,WC_FLkgPfL8s-bmzQjDFlg,Ecommerce,4622,False,False,F,NL
16935554705,Martinis_Fine_Steakhouse,GlobalCard,2023,6,55,172,True,23.31,GR,GR,Android,,Lwr-DRambHaf80Ej-vivtQ,wcsCpIu4B4Za0loC7r1xig,Ecommerce,4133,False,False,D,FR
27893773832,Martinis_Fine_Steakhouse,TransactPlus,2023,9,15,19,True,17.53,SE,SE,iOS,sCpvx6bh5ygMvPpNtzSYSg,udFCAXJGeQ46_0ELkcAq8Q,xaNduPnnm-MFuRM8TVh4iQ,Ecommerce,4916,False,True,G,FR
79109939039,Golfclub_Baron_Friso,NexPay,2023,15,48,20,True,35.99,NL,NL,Android,5GSQxkC3cxZj4lXHk-rrhw,VdcwuEWeTtjLnPNNhI_grw,gWS0VJ-rpbSU4VdMaEHejA,Ecommerce,4916,False,False,D,IT
57484207469,Crossfit_Hanna,GlobalCard,2023,19,22,225,True,103.9,IT,IT,Linux,i75pVnwxBTlB19l-ggKVTA,3B84l6XvQO1cR8yf4VhoGw,GO4mvOESCeWSh-UDchfmNQ,Ecommerce,4802,False,True,G,NL
30442648610,Rafa_AI,TransactPlus,2023,14,59,317,True,76.6,SE,SE,Android,e0rE9wNSnwRxaIdUq3uwOQ,,7oyiVAojcziK-Y3EHv_vmQ,Ecommerce,4571,False,False,E,NL
72544997083,Rafa_AI,GlobalCard,2023,1,45,339,True,19.73,SE,SE,MacOS,Se9Hc9XdyYmPnXV8HQknCA,,PO4j6xXuD6vwe7NpS6svuw,Ecommerce,4920,False,False,E,NL
63613295037,Crossfit_Hanna,TransactPlus,2023,9,14,360,True,58.49,BE,BE,iOS,9sif0T0ZMDazK9tK0yY4DQ,A2eTB_-2x2MTiZ8aOZHEZg,JF0Lfvmjue0zSBUMZLMeNg,Ecommerce,4571,False,False,D,NL
79855645555,Belles_cookbook_store,NexPay,2023,19,50,85,True,41.16,IT,IT,Android,Pf4hqvlpcgKCZoDL5-QIVQ,gwGkAP9mVQsmm5oxF7BfRg,Ptx0nqjk05MEohrSdQltOw,Ecommerce,4645,False,False,D,US
14545858260,Rafa_AI,NexPay,2023,4,21,119,False,116.62,NL,NL,Android,h1VgN6DXthn_CS9L5jaxZg,rwVfc9E7Aq6JRBseakQUUg,Ee8W9mXXCFS_hu7cwwoyEw,Ecommerce,4802,False,True,G,NL
19962776482,Crossfit_Hanna,GlobalCard,2023,9,14,164,False,40.51,IT,NL,Windows,sd75pC-MAizRdDcA-jD_8w,,ZFIXvMBpfEadxjSuBmb8Cg,Ecommerce,4556,False,False,F,NL
83424592516,Martinis_Fine_Steakhouse,NexPay,2023,18,23,117,True,32.9,NL,NL,Other,,7Tt80xLNeivVTcs-Sx-Mcg,s5P8ykOqevWMxLd6Ekct8Q,POS,4571,False,False,B,FR
34839469077,Martinis_Fine_Steakhouse,GlobalCard,2023,8,4,219,True,7.96,NL,NL,MacOS,OK294wv4KYhDgFsSmlQZVg,gUQgJKBAlpYjgrsU3iSw3A,FKwSFieMPVs9LzBXyRONAg,Ecommerce,4802,False,False,D,FR
51200992605,Crossfit_Hanna,NexPay,2023,17,4,25,True,11.63,NL,NL,Android,KAdsA7-S2MJ8itLZHXcZWg,82DSep2Png1AMCU1fvkitg,-l7FD_S4hJgwzDTC5EpIqQ,Ecommerce,4920,False,False,D,NL
35056439734,Crossfit_Hanna,GlobalCard,2023,14,33,158,False,44.77,SE,SE,Other,,-PCbHkrtwoeCZRKj2wq-ZA,yZPGlMTZRTD7LVfe5-3OOQ,POS,4133,False,True,A,NL
37158771427,Crossfit_Hanna,TransactPlus,2023,11,53,208,True,46.07,IT,IT,Other,Gv1mPtwyDq8AoYXhXxwwPg,4J4JrpKq5Hrr6nC4uIi-pQ,yLUryyfiDP7gkHh0PtztBw,Ecommerce,4017,False,False,G,NL
16697201428,Crossfit_Hanna,NexPay,2023,2,4,227,True,290.11,SE,BE,MacOS,zO4r1aowkAi56gCwQdw-WQ,nR4yMqYhvpw6lw6nKWt7Fw,lrZpWbX4-oDBFKnrqhCP5Q,Ecommerce,4532,True,False,G,NL
10649012863,Crossfit_Hanna,NexPay,2023,0,45,99,False,20.9,IT,IT,Android,IjJ8a05E6coll7ap7IGipA,zV06UhV9f_6dm6rvpXyoZw,7q2dNcPE5PBJo8QTIBlYEA,Ecommerce,4556,False,False,F,NL
55985414769,Martinis_Fine_Steakhouse,GlobalCard,2023,16,25,313,False,28.7,NL,NL,MacOS,tCcNh4NCG2Ke-pcqp6W_6Q,J33NymD4oPV-NiUYuFI1Zg,2wyU_RGHXCovp3k2CL-vsQ,Ecommerce,4526,False,False,F,FR
47102763277,Rafa_AI,SwiftCharge,2023,10,31,294,True,43.53,FR,FR,Android,LRJKupM_CWucb7NFpC9TNw,IVKewBVDKCTcc8kCbVhigg,sVFJUNfuAuARVUnZY2IvXQ,POS,4916,False,False,C,NL
61477209196,Rafa_AI,TransactPlus,2023,16,0,152,True,17.19,IT,IT,MacOS,UKVDl7VnUiBPrwe8dElr2A,4e-pUsO9C63DQVa7EIbBUw,Nx4n9K395zjVyYzcfBiLQA,Ecommerce,4571,False,False,E,NL
69839207549,Rafa_AI,NexPay,2023,14,32,246,True,90.02,NL,NL,Linux,,OTGimXp5k_nJ3F7ynF2j-w,eWphWhf5zClaI-93r1Ao5Q,Ecommerce,4920,False,False,E,NL
61888351519,Crossfit_Hanna,TransactPlus,2023,13,24,158,True,24.89,FR,IT,MacOS,KhAkr5Q8nJFMzQDVTy2DfA,U_6tHKY27Kznc3EHfPbYqQ,VtiuaOqWTNW-WxPMpE9E9A,Ecommerce,4622,False,True,G,NL
85890274643,Crossfit_Hanna,SwiftCharge,2023,13,37,39,True,141.9,NL,NL,MacOS,,tPUaMx9A1s-YNFnEA3vW_Q,6e3j5a_8iKpku_4gDkjvXQ,Ecommerce,4556,False,False,D,NL
36475933426,Golfclub_Baron_Friso,NexPay,2023,10,0,330,True,22.26,NL,NL,iOS,T42IDFJ8X9LAgaCL6NHLYg,kAVeU_D_yK4UzNwDPEyDdw,OHDEtYGWC7Xe48lMLdrf3Q,Ecommerce,4556,False,False,D,IT
43627575678,Crossfit_Hanna,NexPay,2023,10,46,353,True,23.88,IT,IT,MacOS,yZM8dodXpZh3q0g32t9k9A,IGFJDwnQjAHudw0XSoxXew,YN9cXSlL-a5yRKtRCOsAmA,Ecommerce,4645,False,False,D,NL
52926271195,Crossfit_Hanna,TransactPlus,2023,13,39,279,True,71.84,BE,BE,MacOS,ClT-wDMO1Jq2b2Gd9k-m4w,bc42fbgtkyS_6HN0ds73Xg,oCjFMxwVoQ6apzhXx5Y1Mw,Ecommerce,4532,False,False,D,NL
56551532215,Belles_cookbook_store,TransactPlus,2023,23,31,77,True,10.51,SE,SE,Other,-ddbJnLSBlcULW51-SEqGQ,zy0hEmNjqW5XcUn9v8OfDg,cDF5jx2wi1FFxM68M46cKw,Ecommerce,4920,False,False,D,US
47512278563,Crossfit_Hanna,GlobalCard,2023,9,54,185,True,106.68,BE,BE,iOS,B4knmZdNtk6hHsCpqD9KZw,VAMno3WkLvPSgMwgfr3S1Q,MdMeYUJqL9Zr6oor2eAo7A,Ecommerce,4920,True,False,G,NL
69989536820,Rafa_AI,GlobalCard,2023,8,6,20,True,49.91,BE,BE,iOS,ziQ66TZv3uASTo9_FaS62Q,yMI3qDBS2tjeKDIh17IKVw,4URDHPqjYKYGyxfffxGLEw,Ecommerce,4802,False,False,E,NL
54625735296,Crossfit_Hanna,GlobalCard,2023,8,27,306,True,174.28,IT,IT,MacOS,d4MI1EjVnL0E1kKR6g-Cfg,ZNKqDCrHS-DSI4xadg5Rtw,HiRtTrTm1f_CIcwdIWqP-Q,Ecommerce,4571,False,False,D,NL
63680459313,Rafa_AI,TransactPlus,2023,16,23,217,True,44.7,NL,NL,iOS,twRW-krqLPyShVhpp3t6Aw,p6fjtSg2PcHBtbr1-BfQZQ,kFRBeYwqC91ZCBz3_eYJQw,Ecommerce,4802,False,True,G,NL
75894222371,Rafa_AI,GlobalCard,2023,10,33,159,True,23.37,NL,NL,iOS,cdXeiB1DJL_qN0_HmP9OLA,nG7TtD61UJCIlrTLS58XdQ,w23GwqaChF1jpGPHZDLpdg,Ecommerce,4571,False,False,E,NL
79374302147,Crossfit_Hanna,NexPay,2023,10,28,8,True,9.77,LU,LU,Other,v04U6HW9yFhmspfx6gny2g,hGiIO388JfdMfwN7HHt3XA,KNchE7u0S2yAhp3QXHJQoA,Ecommerce,4891,False,False,D,NL
22809608374,Crossfit_Hanna,GlobalCard,2023,16,27,126,True,20.27,BE,SE,Android,MUg7REOqd_RcGB3BspL3lQ,fRTvtb6JnH0aHk4yV7gylg,UFJTRqM_rklsXaDEx4Q1qA,Ecommerce,4556,True,False,G,NL
57671560803,Golfclub_Baron_Friso,TransactPlus,2023,14,34,246,True,52.37,GR,GR,Other,moAcUf2EE7QUqItSO7xDdw,vQRYMDZ1_yKC01ASeK0m4w,53ivdssFEKpDNzt9M-rK5g,Ecommerce,4645,False,True,G,IT
23104528808,Crossfit_Hanna,NexPay,2023,6,29,61,True,20.24,IT,IT,MacOS,4d8OKkaNQrPCWnecPHoeUw,,ega2FeFeGogm1C2byYrtLQ,Ecommerce,4133,False,False,D,NL
29324678179,Golfclub_Baron_Friso,SwiftCharge,2023,14,1,116,True,104.12,IT,IT,Linux,,zqQYkMIabFBx8nJ-w4Gahg,W3rKcTEIbhdOscmKoW2kCw,Ecommerce,4556,False,True,G,IT
56976945425,Golfclub_Baron_Friso,GlobalCard,2023,21,54,151,True,27.12,BE,BE,Linux,KMDYsrDaRBpBcdCImOC_FQ,vNOGW7Hlz2qEqXFwG4APKw,GWGfcL60Fi4yYdhEJAoybA,Ecommerce,4556,True,False,G,IT
59956316824,Belles_cookbook_store,NexPay,2023,23,39,187,True,90.43,LU,LU,Linux,9UlJn-NWNRq-W5lkoJdMsQ,,agzEBwEUKpAtjt_ZBt4BrQ,Ecommerce,4920,False,False,D,US
33173708480,Crossfit_Hanna,GlobalCard,2023,9,37,359,True,232.68,NL,NL,Windows,TsrU8ePme5ZmSH9EYUpCfg,Y8nEcxUupp42s7Anrii72Q,EiK5Jo843VTquKhJTZhZ4Q,Ecommerce,4645,False,False,D,NL
44470148934,Martinis_Fine_Steakhouse,TransactPlus,2023,17,54,89,True,63.57,FR,FR,Windows,Ao_WKgFsOM41o8eZvQM_Kw,rN3lbCoE8gQm651ae8J7JA,xVUAjOum2IK8mLUdGIdcvw,Ecommerce,4916,False,False,G,FR
21593328831,Crossfit_Hanna,GlobalCard,2023,13,5,121,False,13.11,IT,IT,MacOS,FJ7rsA2ZsGE7NxyxJZP26g,3v9PUETXTKg5krvzSa5qjA,9WxP_I6QAAlqNYDNB_nnsw,Ecommerce,4236,False,False,F,NL
16795891131,Rafa_AI,NexPay,2023,14,46,274,True,417.13,GR,GR,iOS,mpiB9LzvUau1zoFHz9KlxQ,OZMiJ4xFvjHwJq8bElEXDQ,kx5G0jZsR41zQMHIp36Erw,POS,4133,False,False,C,NL
72521566760,Crossfit_Hanna,GlobalCard,2023,15,34,256,True,17.97,NL,NL,Android,NtTN8JU95JYWhIz4IlMJpw,WM1gK2VKVWqjIYr__GbanQ,Erjs4z_mammOMswqH2T0Pw,Ecommerce,4645,False,False,D,NL
24346772863,Rafa_AI,NexPay,2023,18,56,75,True,27.24,LU,LU,MacOS,,C5K5ctNnGrThnQQxJReRFQ,ETmJVOyWH2Nn1wlM_2I3eQ,Ecommerce,4556,False,False,E,NL
13346482193,Belles_cookbook_store,NexPay,2023,8,22,90,True,175.15,BE,BE,Android,,uJxTQurTjlQJfkxtWTCpoQ,O7lSySKjh9f7Pp6osfr9Ug,Ecommerce,4133,False,False,D,US
32957707733,Crossfit_Hanna,NexPay,2023,16,13,112,False,193.3,FR,NL,iOS,iIOkq3Kin8DK7XoVNdIeIA,nH2ykQeUSp37t38OE80vRA,qsXtrAmavGH7DTlDTBMbQQ,Ecommerce,4916,False,False,F,NL
26022198810,Golfclub_Baron_Friso,TransactPlus,2023,18,39,283,True,72.83,IT,IT,Other,FemYfGWxqQgNCOPoH21b8A,zKejqsjrYdJw79_DnqxUOQ,L3GVJeWX3hr6qX4I-r1OxA,Ecommerce,4645,False,False,G,IT
22018793183,Golfclub_Baron_Friso,NexPay,2023,9,54,306,True,35.53,FR,FR,Other,Nw29_-CokRE85bFYDrX4_g,,ZDilCIJy_79gDoNGQddWvQ,POS,4571,False,False,A,IT
14642881736,Rafa_AI,SwiftCharge,2023,11,32,38,True,109.96,NL,GR,iOS,TDynOWQKwAXFaeSA_LS7jA,,vobqLIC1lhOChWOTYD-Wrg,Ecommerce,4920,False,False,E,NL
19673110760,Martinis_Fine_Steakhouse,GlobalCard,2023,12,33,1,True,155.19,ES,IT,Android,,SjYK47StRn1GhyquqCAUvQ,Ropaas3su2LkVpScq2ZF-Q,Ecommerce,4571,False,False,D,FR
74869278144,Golfclub_Baron_Friso,SwiftCharge,2023,6,45,354,True,17.85,SE,SE,iOS,q1ukHsytJxDMjQ3RYCfkyA,LRd1VmEPvERkGrq2PdbV2g,_7im3iMY2SWCc5R11oyirg,Ecommerce,4571,False,False,D,IT
13197069641,Crossfit_Hanna,NexPay,2023,18,10,46,False,23.49,FR,FR,Android,rvPIyKP_APOejdGE921tZg,TXFPFwu_jjP2EhASNvzteg,EIYO6nm9mMonVs1AB9Jzww,Ecommerce,4916,False,False,F,NL
45633231556,Crossfit_Hanna,NexPay,2023,14,25,129,False,13.4,ES,ES,Other,,a24gwCQvjfGCKPYNqypRKA,WL66Qb6huetFNfWc7-uKDQ,POS,4236,False,False,A,GB
61014477275,Crossfit_Hanna,GlobalCard,2023,15,45,262,False,61.24,BE,SE,Android,2Jd5MqkPT2GlQaWhgIhbQA,D6hvfYrJIORHJ1esFW6UBg,496IOW9xtjf6JUzGArxHEg,Ecommerce,4556,False,False,F,NL
74427534014,Belles_cookbook_store,GlobalCard,2023,7,41,1,True,71.09,ES,ES,Android,,NtZmOlw1ZQaR8VTA8uxY1w,GZ0J60dIIdD4jyo-55_10g,Ecommerce,4916,False,False,F,US
87428127866,Crossfit_Hanna,NexPay,2023,7,42,359,True,79.13,IT,IT,Android,,Rc1NWlnrPe1ADxfQiT8LCw,0Zs3rjeLoBIol2YDNklUOA,Ecommerce,4645,False,False,D,NL
47878099792,Martinis_Fine_Steakhouse,TransactPlus,2023,21,38,363,True,418.31,NL,NL,Windows,,,pFlq7Hyo-ZzjZoyt1V-Q3A,Ecommerce,4556,False,False,F,FR
24445988282,Golfclub_Baron_Friso,NexPay,2023,23,9,42,False,183.86,NL,NL,Other,aNRBmQ_auTMD0HHg2KlVlw,Iw3GpDdCSc7ckYbAGn4ATQ,i90B9i2kMozk0eUEt8_4RQ,Ecommerce,4645,False,False,F,IT
80879468003,Crossfit_Hanna,NexPay,2023,1,47,116,False,152.9,NL,NL,Windows,0-4k_gspKP59ykybCrXsqw,Dels1F2llO-Q0Kumy3bkXA,lUyiVYIgRuyFruocyNdUqA,Ecommerce,4556,False,False,D,NL
58943924092,Golfclub_Baron_Friso,NexPay,2023,21,53,87,True,521.94,NL,NL,Android,N0xCfIaGJaQYgTVvhXY1aQ,,ZZA6c9P12MzuEV_iveVvXQ,Ecommerce,4622,False,False,D,IT
84024879240,Crossfit_Hanna,GlobalCard,2023,20,17,227,True,38.19,BE,BE,Other,,nR4yMqYhvpw6lw6nKWt7Fw,lrZpWbX4-oDBFKnrqhCP5Q,Ecommerce,4622,True,False,G,NL
79934139114,Golfclub_Baron_Friso,GlobalCard,2023,3,53,230,True,141.74,BE,BE,Other,NcCcSWOJHlqeqZgI5Eu3VQ,nMoyYeCR3aRxysbEx0-aIw,iEl8jttqzdl7Df8G4TuqaQ,Ecommerce,4645,False,True,G,IT
22823699341,Crossfit_Hanna,NexPay,2023,12,19,114,False,27.66,NL,NL,MacOS,,fjY45FgvWihXf8yT3zzVOA,HL3kGLT8fn_VooVz2LOdIw,Ecommerce,4556,False,False,F,NL
16372223747,Crossfit_Hanna,NexPay,2023,17,44,196,False,112.49,IT,IT,iOS,-OYS97hLc3G9YJVhTUuMWA,9KS52W5seBmfxYYQDER9Dw,D6LDzrcJYm9zD0uUetb9vg,Ecommerce,4133,False,False,F,NL
13406479662,Crossfit_Hanna,SwiftCharge,2023,4,20,155,True,38.74,LU,LU,Other,rogUSVOQlanPCLas59ptww,fH16a8U0ZyCgfWwB3eNumg,8tAIAMxwtHmslhMwWS-k0A,POS,4891,False,False,B,NL
56088547761,Crossfit_Hanna,GlobalCard,2023,23,47,99,False,195.71,NL,NL,MacOS,,LzENtrFnMIglsf5rZMZL7Q,Ru_Fh_iB4lcLCwPv3w1RGg,Ecommerce,4526,False,False,F,NL
56816185632,Golfclub_Baron_Friso,GlobalCard,2023,11,4,240,False,21.64,NL,NL,iOS,,AU-dRxn46zVqw6IWTptkAw,0mXwuYTfBB3jcupXSfcpfA,Ecommerce,4891,False,False,F,IT
71201184602,Golfclub_Baron_Friso,GlobalCard,2023,16,32,135,False,123.11,NL,NL,MacOS,frY6I74q41-GtoD38waQMg,rVUHgWXQH57AUxWHgnxlvw,GHgwqCPVRPXoaWHsNXvR0A,Ecommerce,4133,False,False,F,IT
84046183237,Crossfit_Hanna,GlobalCard,2023,0,51,354,True,276.99,FR,FR,iOS,,sGWh3qZcrPZlRPo2Xkm6KQ,JfULwl33fnNLFabPT_rcXA,Ecommerce,4916,False,True,G,NL
28281125065,Crossfit_Hanna,NexPay,2023,14,26,340,True,123.01,SE,SE,Linux,w1Ll8UW2e8n_UURMlRnSQA,Y0MLYhQvua7Yw7qyydiN8A,LhNZ8Xb-_tzoYU--dZVsbQ,Ecommerce,4526,False,False,F,NL
16643594799,Martinis_Fine_Steakhouse,NexPay,2023,5,38,314,True,54.91,SE,NL,Other,,hMRqVJ7oXumZwAj8d-zsnA,5k6m0dOuIKUtU4dPvaAuPA,Ecommerce,4645,False,False,D,FR
12075223975,Crossfit_Hanna,NexPay,2023,4,55,34,False,34.21,IT,BE,Android,jrgFE2HhPuzsygbccmcVTQ,3FK4vo_ZpV2x7o9JUzrXtQ,qhOA8jNM_UmkxdDUIIgpAw,Ecommerce,4920,False,False,F,NL
16859434697,Crossfit_Hanna,NexPay,2023,9,20,15,True,109.08,FR,FR,Android,OPLE9iZyjGh28511vM_U_w,uJrHkflHMPMGuSYv7PL8vA,6FTQV-OdMXBAqy83nyND7A,Ecommerce,4532,False,False,D,NL
25274824015,Golfclub_Baron_Friso,GlobalCard,2023,13,41,198,True,64.64,IT,IT,iOS,5itjrJyCrT3bmhwLrRrVMw,IS9S_MgK_k9Lv7kCbl5tkA,TmBbaXlxn_AkclPSLANXbA,Ecommerce,4802,False,False,D,IT
57593401825,Crossfit_Hanna,GlobalCard,2023,11,17,62,True,23.2,IT,IT,Windows,B4ARPVL4tmOkD0XRalc3QQ,wLIJHcgUJQth93feCQ-Gag,VGMY6n8tuhL0cYKBAoxbFw,Ecommerce,4526,False,False,F,NL
82609824865,Martinis_Fine_Steakhouse,TransactPlus,2023,19,43,1,True,9.99,SE,NL,Other,vDxibagbZEte-kuopMoPEw,-xm8FQyQ3_eSUUZEiHT6FQ,kCj-qsQHcLiVhuUv3FVNXQ,POS,4133,False,False,C,FR
46881249566,Crossfit_Hanna,GlobalCard,2023,13,54,122,True,21.84,BE,IT,Windows,kaZiwAsfoX4iSpP5yipx4g,-RkQzrmr2u04nkHJdJ7slQ,fu1ZxQqcWWiV_6s35GDD4w,Ecommerce,4556,False,False,D,NL
47126348509,Rafa_AI,NexPay,2023,12,59,177,False,3.37,IT,IT,Other,,SiYt_VIEjx1w_jjIzXlxmg,qOj1LFOPxG_Oma8nCByegQ,Ecommerce,4891,False,False,E,NL
75313810972,Golfclub_Baron_Friso,SwiftCharge,2023,12,56,347,True,18.13,ES,IT,Windows,,bCf5FcCjGdXHDMTn4rmOBQ,mqV0vMK8e1SBlTIIjSzP9Q,Ecommerce,4017,False,False,D,IT
37478675727,Rafa_AI,TransactPlus,2023,3,21,36,True,20.2,NL,NL,Windows,rn38BwvkOIEB9AOv-8QbvA,_C9wp4GJjAQySkxCmHm8yg,-qFtaSepVZTnbgVSfxd8AQ,Ecommerce,4571,False,False,E,NL
22901828146,Golfclub_Baron_Friso,NexPay,2023,10,35,54,True,88.66,FR,FR,Linux,,,hO7f60ZECr-ZdFGFQFdM5Q,Ecommerce,4017,False,False,D,IT
55585690167,Rafa_AI,TransactPlus,2023,16,59,301,True,109.25,BE,BE,MacOS,nKP0aDenIkdhXAheXcHs2w,LJfXKnp3jF74kEEJSjIcjg,cUWGjwgWkU8DD1CfvBcP9g,Ecommerce,4916,False,False,E,NL
57529633583,Rafa_AI,TransactPlus,2023,12,35,261,False,62.91,SE,SE,Other,oEmt4eI3OvOtMB1dvu-95w,krpJi81OTF3JR1I0dgckXQ,XTLiulta7e_RbVV-JnjKrw,POS,4916,False,False,B,NL
56597156808,Golfclub_Baron_Friso,NexPay,2023,19,39,133,True,51.29,SE,SE,Windows,dOCdlrKcewXHvyLVjC1GSw,8H7pE55AgZWwjAM3VmTYyA,iSOhyEXATq4M-tV4LS_3cA,Ecommerce,4571,False,False,D,IT
11606936298,Crossfit_Hanna,SwiftCharge,2023,14,34,276,True,20.48,IT,IT,Other,tHjitZh3hJ7fJ9cJDxKthg,3ZgdeH_JfQxscJxqWNi_ug,pEbYZwNmKsmJsvVKRDB9xA,POS,4556,False,False,B,NL
23125513551,Crossfit_Hanna,GlobalCard,2023,10,43,43,True,88.19,ES,IT,Windows,o5TqMsRKrbH1ulrsUrlsFw,7OOuAfgtsSpu0_VmukmX5g,hBMcxn3WEPFkwN8Ym07JSQ,Ecommerce,4556,False,False,D,NL
44770538138,Golfclub_Baron_Friso,GlobalCard,2023,12,37,240,False,138.66,BE,BE,Other,-F80D-ZEG40DFoVL83s60w,QZqlniNlbTKVQnLoR9oqkw,jw8L9mC8CkylL8pqfxprVA,Ecommerce,4645,False,False,F,IT
89261223029,Crossfit_Hanna,NexPay,2023,17,57,259,True,68.95,GR,GR,Windows,EBUm7S-ZIAohavPLLjANfw,NqVTx920BXdpAClTc7un0g,dO4F3ZHDWMFpHNrH3ZebSQ,Ecommerce,4556,False,False,D,NL
